,Time,Volume,Open,Close,High,Low
3458,2022-07-21T23:00:00.000000000Z,2090.0,1.28766,1.28803,1.28808,1.28696
3459,2022-07-22T00:00:00.000000000Z,3456.0,1.28804,1.28789,1.28864,1.28786
3460,2022-07-22T01:00:00.000000000Z,4010.0,1.28788,1.28784,1.28934,1.2875
3461,2022-07-22T02:00:00.000000000Z,3984.0,1.28782,1.2883,1.28849,1.28754
3462,2022-07-22T03:00:00.000000000Z,2595.0,1.2883,1.28848,1.28916,1.28805
3463,2022-07-22T04:00:00.000000000Z,2024.0,1.28852,1.28964,1.28978,1.28841
3464,2022-07-22T05:00:00.000000000Z,3188.0,1.28966,1.28908,1.2897,1.28862
3465,2022-07-22T06:00:00.000000000Z,4723.0,1.28905,1.28704,1.28908,1.28704
3466,2022-07-22T07:00:00.000000000Z,6695.0,1.28704,1.28819,1.28928,1.28688
3467,2022-07-22T08:00:00.000000000Z,5727.0,1.28817,1.28748,1.28842,1.28687
3468,2022-07-22T09:00:00.000000000Z,3905.0,1.28748,1.28656,1.28751,1.28642
3469,2022-07-22T10:00:00.000000000Z,3840.0,1.28656,1.28636,1.28732,1.28633
3470,2022-07-22T11:00:00.000000000Z,4718.0,1.28637,1.2863,1.28744,1.2858
3471,2022-07-22T12:00:00.000000000Z,5226.0,1.28628,1.28644,1.28689,1.2853
3472,2022-07-22T13:00:00.000000000Z,9624.0,1.28644,1.28434,1.28695,1.28222
3473,2022-07-22T14:00:00.000000000Z,11488.0,1.28432,1.28372,1.28556,1.28274
3474,2022-07-22T15:00:00.000000000Z,8124.0,1.28372,1.28602,1.28708,1.28306
3475,2022-07-22T16:00:00.000000000Z,6295.0,1.28602,1.28766,1.28826,1.28602
3476,2022-07-22T17:00:00.000000000Z,5654.0,1.28762,1.28944,1.29045,1.28756
3477,2022-07-22T18:00:00.000000000Z,5981.0,1.28944,1.29212,1.29244,1.28944
3478,2022-07-22T19:00:00.000000000Z,4932.0,1.29208,1.29146,1.29281,1.29145
3479,2022-07-22T20:00:00.000000000Z,1756.0,1.29148,1.29155,1.29178,1.29093
3480,2022-07-24T21:00:00.000000000Z,98.0,1.29215,1.29182,1.29216,1.29137
3481,2022-07-24T22:00:00.000000000Z,1378.0,1.29184,1.29134,1.29243,1.2913
3482,2022-07-24T23:00:00.000000000Z,1674.0,1.29134,1.29265,1.29265,1.29123
3483,2022-07-25T00:00:00.000000000Z,3913.0,1.29262,1.29438,1.29447,1.29202
3484,2022-07-25T01:00:00.000000000Z,5691.0,1.2944,1.29386,1.29468,1.29346
3485,2022-07-25T02:00:00.000000000Z,4816.0,1.29386,1.29296,1.29404,1.29284
3486,2022-07-25T03:00:00.000000000Z,3495.0,1.29295,1.29268,1.29346,1.29238
3487,2022-07-25T04:00:00.000000000Z,2450.0,1.29269,1.2929,1.29329,1.29259
3488,2022-07-25T05:00:00.000000000Z,3330.0,1.29292,1.2936,1.29432,1.29274
3489,2022-07-25T06:00:00.000000000Z,4430.0,1.2936,1.29306,1.29438,1.293
3490,2022-07-25T07:00:00.000000000Z,7298.0,1.29306,1.29166,1.29322,1.29147
3491,2022-07-25T08:00:00.000000000Z,5561.0,1.29166,1.28958,1.29221,1.28889
3492,2022-07-25T09:00:00.000000000Z,4814.0,1.28959,1.28714,1.28976,1.28682
3493,2022-07-25T10:00:00.000000000Z,4035.0,1.28713,1.28696,1.28784,1.28689
3494,2022-07-25T11:00:00.000000000Z,3988.0,1.28696,1.28669,1.2873,1.28617
3495,2022-07-25T12:00:00.000000000Z,5150.0,1.2867,1.28545,1.2869,1.28488
3496,2022-07-25T13:00:00.000000000Z,7707.0,1.28547,1.28476,1.28708,1.28424
3497,2022-07-25T14:00:00.000000000Z,10950.0,1.28476,1.28618,1.28778,1.28426
3498,2022-07-25T15:00:00.000000000Z,6105.0,1.28619,1.2844,1.2868,1.28436
3499,2022-07-25T16:00:00.000000000Z,4701.0,1.28439,1.28552,1.28666,1.28436
3500,2022-07-25T17:00:00.000000000Z,3861.0,1.28552,1.28438,1.28558,1.28429
3501,2022-07-25T18:00:00.000000000Z,3448.0,1.28438,1.2845,1.28491,1.28349
3502,2022-07-25T19:00:00.000000000Z,4230.0,1.28452,1.28354,1.28504,1.28354
3503,2022-07-25T20:00:00.000000000Z,1680.0,1.28356,1.28464,1.28482,1.2835
3504,2022-07-25T21:00:00.000000000Z,188.0,1.28472,1.2847,1.28482,1.28468
3505,2022-07-25T22:00:00.000000000Z,869.0,1.28464,1.28531,1.28546,1.28464
3506,2022-07-25T23:00:00.000000000Z,1745.0,1.2853,1.28516,1.28546,1.28488
3507,2022-07-26T00:00:00.000000000Z,3573.0,1.28515,1.2851,1.2854,1.28421
3508,2022-07-26T01:00:00.000000000Z,3816.0,1.28513,1.28322,1.28525,1.28298
3509,2022-07-26T02:00:00.000000000Z,2749.0,1.28319,1.28285,1.2839,1.28246
3510,2022-07-26T03:00:00.000000000Z,2453.0,1.28283,1.28365,1.28384,1.28258
3511,2022-07-26T04:00:00.000000000Z,1859.0,1.28366,1.28396,1.28419,1.28361
3512,2022-07-26T05:00:00.000000000Z,2667.0,1.28396,1.28282,1.28404,1.28267
3513,2022-07-26T06:00:00.000000000Z,3022.0,1.28282,1.28336,1.28348,1.28228
3514,2022-07-26T07:00:00.000000000Z,5651.0,1.28336,1.28241,1.28362,1.2816
3515,2022-07-26T08:00:00.000000000Z,4255.0,1.2824,1.2831,1.28363,1.2822
3516,2022-07-26T09:00:00.000000000Z,4623.0,1.28316,1.28663,1.28682,1.283
3517,2022-07-26T10:00:00.000000000Z,5046.0,1.28666,1.28691,1.28838,1.28632
3518,2022-07-26T11:00:00.000000000Z,4227.0,1.28691,1.28748,1.28775,1.28633
3519,2022-07-26T12:00:00.000000000Z,5365.0,1.28748,1.28703,1.28888,1.28696
3520,2022-07-26T13:00:00.000000000Z,8698.0,1.28706,1.28738,1.28794,1.2859
3521,2022-07-26T14:00:00.000000000Z,10172.0,1.28739,1.28732,1.28906,1.2865
3522,2022-07-26T15:00:00.000000000Z,6448.0,1.28731,1.28918,1.28986,1.28707
3523,2022-07-26T16:00:00.000000000Z,4543.0,1.2892,1.28828,1.28966,1.28816
3524,2022-07-26T17:00:00.000000000Z,3766.0,1.28827,1.28841,1.28859,1.28741
3525,2022-07-26T18:00:00.000000000Z,3699.0,1.28841,1.28954,1.29013,1.28763
3526,2022-07-26T19:00:00.000000000Z,3918.0,1.28953,1.28908,1.29002,1.28845
3527,2022-07-26T20:00:00.000000000Z,3067.0,1.28906,1.28844,1.28908,1.28786
3528,2022-07-26T21:00:00.000000000Z,445.0,1.28858,1.28832,1.289,1.28826
3529,2022-07-26T22:00:00.000000000Z,1038.0,1.28834,1.28745,1.28836,1.28732
3530,2022-07-26T23:00:00.000000000Z,1636.0,1.28745,1.28764,1.28764,1.28722
3531,2022-07-27T00:00:00.000000000Z,3455.0,1.28764,1.28662,1.28764,1.28626
3532,2022-07-27T01:00:00.000000000Z,4728.0,1.28664,1.28676,1.28746,1.28622
3533,2022-07-27T02:00:00.000000000Z,3550.0,1.28674,1.28696,1.28762,1.28646
3534,2022-07-27T03:00:00.000000000Z,2022.0,1.28698,1.28702,1.28719,1.28658
3535,2022-07-27T04:00:00.000000000Z,1645.0,1.28701,1.28602,1.28702,1.28593
3536,2022-07-27T05:00:00.000000000Z,2460.0,1.28602,1.28562,1.28641,1.28554
3537,2022-07-27T06:00:00.000000000Z,4092.0,1.28562,1.28649,1.28655,1.28519
3538,2022-07-27T07:00:00.000000000Z,5335.0,1.28649,1.28598,1.28671,1.28558
3539,2022-07-27T08:00:00.000000000Z,4512.0,1.28598,1.28544,1.28622,1.2851
3540,2022-07-27T09:00:00.000000000Z,3728.0,1.28548,1.28582,1.28587,1.2847
3541,2022-07-27T10:00:00.000000000Z,3610.0,1.28582,1.28614,1.2866,1.2855
3542,2022-07-27T11:00:00.000000000Z,3894.0,1.28615,1.28603,1.28619,1.28482
3543,2022-07-27T12:00:00.000000000Z,4399.0,1.28602,1.28662,1.28672,1.28475
3544,2022-07-27T13:00:00.000000000Z,6892.0,1.2866,1.287,1.28826,1.2866
3545,2022-07-27T14:00:00.000000000Z,7865.0,1.28699,1.28942,1.29,1.2863
3546,2022-07-27T15:00:00.000000000Z,5742.0,1.28944,1.28832,1.28978,1.2876
3547,2022-07-27T16:00:00.000000000Z,3978.0,1.28832,1.28914,1.28924,1.28782
3548,2022-07-27T17:00:00.000000000Z,3818.0,1.28914,1.2892,1.28954,1.28816
3549,2022-07-27T18:00:00.000000000Z,19539.0,1.2892,1.2837,1.29118,1.28295
3550,2022-07-27T19:00:00.000000000Z,9908.0,1.28366,1.28188,1.28446,1.28083
3551,2022-07-27T20:00:00.000000000Z,3688.0,1.2819,1.2824,1.28305,1.28176
3552,2022-07-27T21:00:00.000000000Z,281.0,1.28242,1.28262,1.28346,1.28228
3553,2022-07-27T22:00:00.000000000Z,918.0,1.28262,1.28219,1.28265,1.28199
3554,2022-07-27T23:00:00.000000000Z,2121.0,1.28218,1.28186,1.28218,1.28129
3555,2022-07-28T00:00:00.000000000Z,3852.0,1.28186,1.28307,1.28343,1.28148
3556,2022-07-28T01:00:00.000000000Z,5716.0,1.28304,1.28222,1.28369,1.28208
3557,2022-07-28T02:00:00.000000000Z,4274.0,1.28221,1.28239,1.28302,1.28218
3558,2022-07-28T03:00:00.000000000Z,3119.0,1.28239,1.28278,1.28312,1.2819
3559,2022-07-28T04:00:00.000000000Z,2833.0,1.28277,1.28295,1.28318,1.2823
3560,2022-07-28T05:00:00.000000000Z,2861.0,1.28294,1.28178,1.28315,1.28166
3561,2022-07-28T06:00:00.000000000Z,4700.0,1.28179,1.28132,1.28198,1.27952
3562,2022-07-28T07:00:00.000000000Z,6409.0,1.28132,1.28052,1.28226,1.28048
3563,2022-07-28T08:00:00.000000000Z,4555.0,1.2805,1.28003,1.2814,1.2798
3564,2022-07-28T09:00:00.000000000Z,4409.0,1.28004,1.2817,1.28192,1.27974
3565,2022-07-28T10:00:00.000000000Z,4623.0,1.28166,1.28208,1.28274,1.28052
3566,2022-07-28T11:00:00.000000000Z,3993.0,1.28207,1.28193,1.28352,1.28174
3567,2022-07-28T12:00:00.000000000Z,9553.0,1.28193,1.28242,1.2832,1.28078
3568,2022-07-28T13:00:00.000000000Z,12161.0,1.28244,1.2847,1.28553,1.28127
3569,2022-07-28T14:00:00.000000000Z,11300.0,1.28468,1.28528,1.287,1.28354
3570,2022-07-28T15:00:00.000000000Z,7213.0,1.28531,1.2832,1.28577,1.28316
3571,2022-07-28T16:00:00.000000000Z,5452.0,1.28318,1.28394,1.2853,1.28318
3572,2022-07-28T17:00:00.000000000Z,4613.0,1.28394,1.28311,1.28438,1.2826
3573,2022-07-28T18:00:00.000000000Z,3994.0,1.28312,1.28229,1.28388,1.28229
3574,2022-07-28T19:00:00.000000000Z,3501.0,1.28228,1.28187,1.28239,1.28122
3575,2022-07-28T20:00:00.000000000Z,2504.0,1.28186,1.28046,1.28201,1.28038
3576,2022-07-28T21:00:00.000000000Z,354.0,1.28083,1.28076,1.28126,1.28059
3577,2022-07-28T22:00:00.000000000Z,1196.0,1.28077,1.28027,1.2813,1.28027
3578,2022-07-28T23:00:00.000000000Z,2598.0,1.28026,1.2807,1.28088,1.28024
3579,2022-07-29T00:00:00.000000000Z,4003.0,1.2807,1.28058,1.28095,1.28022
3580,2022-07-29T01:00:00.000000000Z,4597.0,1.28058,1.28059,1.28135,1.2803
3581,2022-07-29T02:00:00.000000000Z,3849.0,1.28056,1.28088,1.28164,1.28045
3582,2022-07-29T03:00:00.000000000Z,3320.0,1.2809,1.28052,1.28098,1.28006
3583,2022-07-29T04:00:00.000000000Z,3087.0,1.28055,1.28078,1.28092,1.2796
3584,2022-07-29T05:00:00.000000000Z,3793.0,1.28076,1.28074,1.28125,1.27968
3585,2022-07-29T06:00:00.000000000Z,5743.0,1.28076,1.27968,1.28108,1.27887
3586,2022-07-29T07:00:00.000000000Z,6172.0,1.2797,1.27957,1.28048,1.27897
3587,2022-07-29T08:00:00.000000000Z,5302.0,1.27956,1.28168,1.28192,1.27953
3588,2022-07-29T09:00:00.000000000Z,4257.0,1.28168,1.28355,1.28384,1.28138
3589,2022-07-29T10:00:00.000000000Z,3927.0,1.28356,1.2825,1.284,1.2824
3590,2022-07-29T11:00:00.000000000Z,4628.0,1.28252,1.28451,1.28452,1.28238
3591,2022-07-29T12:00:00.000000000Z,8551.0,1.28452,1.28421,1.28552,1.28329
3592,2022-07-29T13:00:00.000000000Z,9185.0,1.28418,1.28439,1.28547,1.2837
3593,2022-07-29T14:00:00.000000000Z,10422.0,1.28432,1.28127,1.28492,1.28077
3594,2022-07-29T15:00:00.000000000Z,7632.0,1.2813,1.28036,1.28227,1.27992
3595,2022-07-29T16:00:00.000000000Z,4881.0,1.28036,1.2812,1.28182,1.27996
3596,2022-07-29T17:00:00.000000000Z,2964.0,1.2812,1.2826,1.28294,1.28108
3597,2022-07-29T18:00:00.000000000Z,3298.0,1.28259,1.28108,1.28307,1.28108
3598,2022-07-29T19:00:00.000000000Z,3801.0,1.28106,1.2805,1.28142,1.28046
3599,2022-07-29T20:00:00.000000000Z,1992.0,1.28052,1.27968,1.28062,1.27906
3600,2022-07-31T21:00:00.000000000Z,106.0,1.2812,1.28029,1.28183,1.28009
3601,2022-07-31T22:00:00.000000000Z,1525.0,1.28064,1.28122,1.28212,1.28002
3602,2022-07-31T23:00:00.000000000Z,1629.0,1.28124,1.28151,1.2817,1.28086
3603,2022-08-01T00:00:00.000000000Z,3621.0,1.2815,1.28071,1.28176,1.28036
3604,2022-08-01T01:00:00.000000000Z,3984.0,1.2807,1.281,1.28126,1.27985
3605,2022-08-01T02:00:00.000000000Z,3166.0,1.281,1.27957,1.2812,1.27956
3606,2022-08-01T03:00:00.000000000Z,2503.0,1.27954,1.28073,1.28089,1.27946
3607,2022-08-01T04:00:00.000000000Z,1778.0,1.28072,1.28082,1.28103,1.28062
3608,2022-08-01T05:00:00.000000000Z,1940.0,1.2808,1.28086,1.28112,1.28006
3609,2022-08-01T06:00:00.000000000Z,3509.0,1.28086,1.27938,1.28094,1.27902
3610,2022-08-01T07:00:00.000000000Z,4659.0,1.27938,1.27837,1.2796,1.27815
3611,2022-08-01T08:00:00.000000000Z,4284.0,1.27837,1.27852,1.27954,1.278
3612,2022-08-01T09:00:00.000000000Z,3047.0,1.27852,1.27744,1.2786,1.2771
3613,2022-08-01T10:00:00.000000000Z,3204.0,1.27744,1.27724,1.27775,1.27673
3614,2022-08-01T11:00:00.000000000Z,4083.0,1.27726,1.27792,1.27808,1.27677
3615,2022-08-01T12:00:00.000000000Z,4844.0,1.27793,1.27855,1.27877,1.27723
3616,2022-08-01T13:00:00.000000000Z,8816.0,1.27854,1.28134,1.28175,1.27848
3617,2022-08-01T14:00:00.000000000Z,11021.0,1.28135,1.28168,1.28287,1.28018
3618,2022-08-01T15:00:00.000000000Z,6220.0,1.28164,1.28326,1.28388,1.28132
3619,2022-08-01T16:00:00.000000000Z,4673.0,1.28326,1.2822,1.28331,1.28202
3620,2022-08-01T17:00:00.000000000Z,4462.0,1.28224,1.28422,1.28468,1.28224
3621,2022-08-01T18:00:00.000000000Z,4372.0,1.28422,1.28446,1.28562,1.28385
3622,2022-08-01T19:00:00.000000000Z,4297.0,1.28442,1.28408,1.28517,1.2837
3623,2022-08-01T20:00:00.000000000Z,1138.0,1.28408,1.28383,1.2843,1.28378
3624,2022-08-01T21:00:00.000000000Z,333.0,1.2842,1.28396,1.2843,1.28373
3625,2022-08-01T22:00:00.000000000Z,1404.0,1.28386,1.2839,1.2843,1.28364
3626,2022-08-01T23:00:00.000000000Z,2031.0,1.28389,1.28444,1.28452,1.28384
3627,2022-08-02T00:00:00.000000000Z,6028.0,1.28444,1.28446,1.28562,1.2837
3628,2022-08-02T01:00:00.000000000Z,5671.0,1.28447,1.28538,1.28586,1.28417
3629,2022-08-02T02:00:00.000000000Z,4009.0,1.28536,1.28542,1.28636,1.28493
3630,2022-08-02T03:00:00.000000000Z,3833.0,1.28542,1.28501,1.28584,1.28456
3631,2022-08-02T04:00:00.000000000Z,4474.0,1.285,1.28588,1.28612,1.28454
3632,2022-08-02T05:00:00.000000000Z,4807.0,1.28588,1.28657,1.28728,1.28538
3633,2022-08-02T06:00:00.000000000Z,5757.0,1.2866,1.2864,1.28714,1.2859
3634,2022-08-02T07:00:00.000000000Z,7340.0,1.28642,1.28641,1.28782,1.28593
3635,2022-08-02T08:00:00.000000000Z,6137.0,1.28639,1.28602,1.28762,1.28582
3636,2022-08-02T09:00:00.000000000Z,4258.0,1.28604,1.2866,1.28718,1.28582
3637,2022-08-02T10:00:00.000000000Z,4129.0,1.28663,1.28713,1.28758,1.28642
3638,2022-08-02T11:00:00.000000000Z,4735.0,1.28713,1.28526,1.28737,1.2847
3639,2022-08-02T12:00:00.000000000Z,5470.0,1.28524,1.2862,1.28668,1.28496
3640,2022-08-02T13:00:00.000000000Z,11267.0,1.28614,1.28677,1.2881,1.28386
3641,2022-08-02T14:00:00.000000000Z,14050.0,1.2868,1.28646,1.28874,1.28522
3642,2022-08-02T15:00:00.000000000Z,9373.0,1.28648,1.28555,1.2871,1.2843
3643,2022-08-02T16:00:00.000000000Z,6720.0,1.28552,1.28358,1.28585,1.2835
3644,2022-08-02T17:00:00.000000000Z,6452.0,1.28359,1.28489,1.28607,1.28338
3645,2022-08-02T18:00:00.000000000Z,6717.0,1.28488,1.28582,1.28608,1.2843
3646,2022-08-02T19:00:00.000000000Z,5911.0,1.28582,1.28712,1.28724,1.28545
3647,2022-08-02T20:00:00.000000000Z,1946.0,1.28712,1.28788,1.28823,1.28702
3648,2022-08-02T21:00:00.000000000Z,436.0,1.28778,1.28771,1.28804,1.2876
3649,2022-08-02T22:00:00.000000000Z,1642.0,1.2875,1.28808,1.28816,1.28718
3650,2022-08-02T23:00:00.000000000Z,2822.0,1.28806,1.28884,1.28896,1.28754
3651,2022-08-03T00:00:00.000000000Z,4886.0,1.28886,1.28856,1.28919,1.28842
3652,2022-08-03T01:00:00.000000000Z,4543.0,1.28848,1.2859,1.28851,1.28574
3653,2022-08-03T02:00:00.000000000Z,4071.0,1.28588,1.28631,1.28683,1.28546
3654,2022-08-03T03:00:00.000000000Z,3431.0,1.2863,1.28576,1.28646,1.2857
3655,2022-08-03T04:00:00.000000000Z,3084.0,1.28578,1.28572,1.28602,1.28548
3656,2022-08-03T05:00:00.000000000Z,2652.0,1.28572,1.28538,1.2859,1.28504
3657,2022-08-03T06:00:00.000000000Z,4740.0,1.28541,1.28632,1.28664,1.2851
3658,2022-08-03T07:00:00.000000000Z,5657.0,1.28633,1.2866,1.28703,1.2858
3659,2022-08-03T08:00:00.000000000Z,4436.0,1.28657,1.2859,1.28722,1.28565
3660,2022-08-03T09:00:00.000000000Z,3148.0,1.2859,1.28542,1.28635,1.28532
3661,2022-08-03T10:00:00.000000000Z,3912.0,1.28546,1.28609,1.28649,1.28469
3662,2022-08-03T11:00:00.000000000Z,4640.0,1.2861,1.28476,1.28614,1.28446
3663,2022-08-03T12:00:00.000000000Z,5411.0,1.28478,1.2837,1.2848,1.28325
3664,2022-08-03T13:00:00.000000000Z,7060.0,1.28372,1.28446,1.28539,1.28346
3665,2022-08-03T14:00:00.000000000Z,13075.0,1.28447,1.28834,1.28836,1.28447
3666,2022-08-03T15:00:00.000000000Z,6743.0,1.28833,1.28698,1.28848,1.2866
3667,2022-08-03T16:00:00.000000000Z,5511.0,1.28699,1.28558,1.28746,1.28537
3668,2022-08-03T17:00:00.000000000Z,4008.0,1.28558,1.28483,1.28584,1.28438
3669,2022-08-03T18:00:00.000000000Z,4039.0,1.28481,1.28428,1.28488,1.28358
3670,2022-08-03T19:00:00.000000000Z,3262.0,1.28432,1.28428,1.28442,1.28348
3671,2022-08-03T20:00:00.000000000Z,1523.0,1.28426,1.2841,1.28448,1.28353
3672,2022-08-03T21:00:00.000000000Z,435.0,1.28418,1.28445,1.2845,1.28398
3673,2022-08-03T22:00:00.000000000Z,1047.0,1.28451,1.28494,1.285,1.28432
3674,2022-08-03T23:00:00.000000000Z,1276.0,1.28496,1.28552,1.28552,1.28492
3675,2022-08-04T00:00:00.000000000Z,3318.0,1.28556,1.28414,1.28558,1.284
3676,2022-08-04T01:00:00.000000000Z,3451.0,1.28416,1.2843,1.28454,1.28338
3677,2022-08-04T02:00:00.000000000Z,2657.0,1.2843,1.28454,1.28512,1.28392
3678,2022-08-04T03:00:00.000000000Z,2987.0,1.28454,1.2846,1.28502,1.28427
3679,2022-08-04T04:00:00.000000000Z,2117.0,1.2846,1.28424,1.28462,1.28413
3680,2022-08-04T05:00:00.000000000Z,3578.0,1.28423,1.28475,1.2848,1.28368
3681,2022-08-04T06:00:00.000000000Z,3884.0,1.28474,1.2849,1.28554,1.28436
3682,2022-08-04T07:00:00.000000000Z,4811.0,1.28488,1.2845,1.28538,1.28402
3683,2022-08-04T08:00:00.000000000Z,3929.0,1.28449,1.28493,1.28544,1.28401
3684,2022-08-04T09:00:00.000000000Z,3270.0,1.28494,1.28342,1.28527,1.28306
3685,2022-08-04T10:00:00.000000000Z,3210.0,1.28345,1.28234,1.28347,1.28182
3686,2022-08-04T11:00:00.000000000Z,6125.0,1.28236,1.28427,1.28462,1.28214
3687,2022-08-04T12:00:00.000000000Z,6702.0,1.28428,1.28382,1.28462,1.28303
3688,2022-08-04T13:00:00.000000000Z,8648.0,1.28384,1.2859,1.28763,1.28384
3689,2022-08-04T14:00:00.000000000Z,9176.0,1.2859,1.28558,1.2867,1.28454
3690,2022-08-04T15:00:00.000000000Z,6778.0,1.28552,1.28531,1.28672,1.28496
3691,2022-08-04T16:00:00.000000000Z,4786.0,1.2853,1.28698,1.28717,1.2848
3692,2022-08-04T17:00:00.000000000Z,4084.0,1.287,1.28567,1.28728,1.285
3693,2022-08-04T18:00:00.000000000Z,3704.0,1.28567,1.28481,1.28569,1.2843
3694,2022-08-04T19:00:00.000000000Z,3307.0,1.28482,1.28591,1.28598,1.28448
3695,2022-08-04T20:00:00.000000000Z,1811.0,1.2859,1.28628,1.2869,1.28566
3696,2022-08-04T21:00:00.000000000Z,329.0,1.2864,1.28666,1.2867,1.2863
3697,2022-08-04T22:00:00.000000000Z,952.0,1.28666,1.28645,1.287,1.28632
3698,2022-08-04T23:00:00.000000000Z,1163.0,1.28644,1.28698,1.28722,1.2864
3699,2022-08-05T00:00:00.000000000Z,2893.0,1.28699,1.28717,1.2874,1.28672
3700,2022-08-05T01:00:00.000000000Z,4159.0,1.28717,1.28748,1.2879,1.28702
3701,2022-08-05T02:00:00.000000000Z,2720.0,1.28748,1.28738,1.28777,1.28718
3702,2022-08-05T03:00:00.000000000Z,2119.0,1.28734,1.287,1.28744,1.28696
3703,2022-08-05T04:00:00.000000000Z,1154.0,1.28706,1.28686,1.28721,1.28674
3704,2022-08-05T05:00:00.000000000Z,2381.0,1.28684,1.28671,1.28767,1.28652
3705,2022-08-05T06:00:00.000000000Z,3556.0,1.28672,1.28678,1.28744,1.28642
3706,2022-08-05T07:00:00.000000000Z,3592.0,1.28679,1.28678,1.28719,1.2864
3707,2022-08-05T08:00:00.000000000Z,3800.0,1.28679,1.28826,1.28876,1.28679
3708,2022-08-05T09:00:00.000000000Z,2359.0,1.28824,1.28878,1.28903,1.28805
3709,2022-08-05T10:00:00.000000000Z,2621.0,1.28878,1.28905,1.2893,1.28842
3710,2022-08-05T11:00:00.000000000Z,2978.0,1.28906,1.28908,1.28949,1.28854
3711,2022-08-05T12:00:00.000000000Z,10735.0,1.28906,1.29608,1.29636,1.28793
3712,2022-08-05T13:00:00.000000000Z,10563.0,1.29608,1.29442,1.2985,1.29404
3713,2022-08-05T14:00:00.000000000Z,10180.0,1.29444,1.29242,1.29519,1.29224
3714,2022-08-05T15:00:00.000000000Z,7319.0,1.29244,1.2942,1.29469,1.2924
3715,2022-08-05T16:00:00.000000000Z,5982.0,1.29419,1.29266,1.29436,1.29223
3716,2022-08-05T17:00:00.000000000Z,4524.0,1.29268,1.2931,1.2931,1.29187
3717,2022-08-05T18:00:00.000000000Z,4620.0,1.29314,1.29384,1.29409,1.29273
3718,2022-08-05T19:00:00.000000000Z,4061.0,1.29386,1.29342,1.29388,1.29271
3719,2022-08-05T20:00:00.000000000Z,1790.0,1.29342,1.29376,1.29395,1.29281
3720,2022-08-07T21:00:00.000000000Z,167.0,1.29349,1.29374,1.2938,1.29331
3721,2022-08-07T22:00:00.000000000Z,1644.0,1.29382,1.29411,1.2947,1.29374
3722,2022-08-07T23:00:00.000000000Z,1724.0,1.29414,1.2944,1.29456,1.29372
3723,2022-08-08T00:00:00.000000000Z,3776.0,1.2944,1.29458,1.29504,1.29417
3724,2022-08-08T01:00:00.000000000Z,3962.0,1.29458,1.29316,1.29488,1.29316
3725,2022-08-08T02:00:00.000000000Z,3084.0,1.29315,1.29378,1.29384,1.29313
3726,2022-08-08T03:00:00.000000000Z,2385.0,1.29378,1.2932,1.29393,1.2931
3727,2022-08-08T04:00:00.000000000Z,1807.0,1.2932,1.2929,1.29335,1.29282
3728,2022-08-08T05:00:00.000000000Z,3034.0,1.2929,1.2924,1.29316,1.29235
3729,2022-08-08T06:00:00.000000000Z,4134.0,1.29239,1.29099,1.2925,1.29099
3730,2022-08-08T07:00:00.000000000Z,4309.0,1.29102,1.28936,1.2911,1.28886
3731,2022-08-08T08:00:00.000000000Z,2935.0,1.2894,1.29088,1.29125,1.28936
3732,2022-08-08T09:00:00.000000000Z,2649.0,1.29092,1.29047,1.29138,1.29036
3733,2022-08-08T10:00:00.000000000Z,2687.0,1.29049,1.28979,1.29136,1.28976
3734,2022-08-08T11:00:00.000000000Z,2662.0,1.2898,1.28834,1.29063,1.2881
3735,2022-08-08T12:00:00.000000000Z,4310.0,1.28832,1.28527,1.28837,1.28509
3736,2022-08-08T13:00:00.000000000Z,6150.0,1.28527,1.28474,1.28678,1.2839
3737,2022-08-08T14:00:00.000000000Z,6060.0,1.28472,1.28458,1.2855,1.28405
3738,2022-08-08T15:00:00.000000000Z,3139.0,1.28459,1.28546,1.2866,1.28392
3739,2022-08-08T16:00:00.000000000Z,3764.0,1.28548,1.28508,1.28622,1.28494
3740,2022-08-08T17:00:00.000000000Z,4102.0,1.28508,1.28547,1.28584,1.28467
3741,2022-08-08T18:00:00.000000000Z,6145.0,1.28546,1.28648,1.28678,1.28535
3742,2022-08-08T19:00:00.000000000Z,4103.0,1.28648,1.28604,1.28689,1.28596
3743,2022-08-08T20:00:00.000000000Z,1665.0,1.28604,1.28559,1.28633,1.28552
3744,2022-08-08T21:00:00.000000000Z,420.0,1.28556,1.28622,1.28625,1.28532
3745,2022-08-08T22:00:00.000000000Z,1020.0,1.28622,1.28606,1.2864,1.28602
3746,2022-08-08T23:00:00.000000000Z,1181.0,1.28604,1.28558,1.28606,1.28545
3747,2022-08-09T00:00:00.000000000Z,2861.0,1.28558,1.2861,1.28663,1.28544
3748,2022-08-09T01:00:00.000000000Z,3127.0,1.28608,1.28698,1.28744,1.28592
3749,2022-08-09T02:00:00.000000000Z,2131.0,1.28698,1.28634,1.28702,1.28606
3750,2022-08-09T03:00:00.000000000Z,1789.0,1.2863,1.28528,1.28634,1.28486
3751,2022-08-09T04:00:00.000000000Z,1506.0,1.28526,1.28552,1.28564,1.2851
3752,2022-08-09T05:00:00.000000000Z,1838.0,1.28553,1.28558,1.28604,1.28544
3753,2022-08-09T06:00:00.000000000Z,3071.0,1.28558,1.28599,1.28686,1.28551
3754,2022-08-09T07:00:00.000000000Z,3649.0,1.286,1.28634,1.28696,1.28542
3755,2022-08-09T08:00:00.000000000Z,3738.0,1.28633,1.28518,1.28729,1.28518
